229.923,235.357,235.961,234.872,240.553,248.919,254.523,245.007,241.932,260.403,289.221,301.127,300.388,299.321,239.889,226.983,218.484,221.066,224.993,228.113,233.434,244.652,258.084,269.243,282.193,295,305.496,317.026,316.828,320.335,322.869,325.809,310.603
237.594,236.37,234.141,241.497,254.959,255.938,257.852,253.062,274.032,304.446,309.179,320.043,276.351,226.368,222.086,213.355,216.398,221.956,224.993,238.258,239.178,258.486,269.108,282.71,296.523,306.442,312.451,324.427,320.723,324.625,327.745,331.618,320.11
234.872,238.822,242.271,259.128,264.16,269.229,262.031,289.077,312.519,321.541,337.038,242.123,215.964,216.81,212.305,220.137,226.513,230.837,236.416,242.971,258.459,271.882,286.697,297.753,311.974,322.506,321.61,330.788,327.166,336.928,341.388,343.821,342.14
244.387,253.703,257.928,270.344,275.158,277.613,302.005,323.496,327.998,345.493,231.674,211.914,212.305,212.522,222.034,223.292,224.992,239.459,257.29,283.291,290.356,290.952,306.936,316.748,321.3,327.272,332.199,337.399,335.339,343.821,348.819,352.602,354.247
261.69,265.474,273.019,282.115,289.531,316.817,332.764,344.02,343.305,219.38,210.353,212.218,209.748,221.693,230.575,232.9,247.201,264.523,311.701,311.701,292.689,306.951,320.902,330.324,329.895,334.24,337.025,336.705,345.699,349.057,354.599,359.533,180.221
281.536,291.583,294.992,315.842,340.233,347.269,346.921,330.006,216.581,219.313,211.414,211.032,220.258,236.426,232.206,241.662,267.46,320.342,296.396,309.356,319.024,326.857,325.273,338.001,339.374,335.028,337.772,340.611,345.408,353.877,358.434,182.944,190.659
320.992,332.632,182.481,180.387,182.633,350.37,237.84,217.706,225.91,226.858,206.946,212.766,232.9,242.134,244.758,268.781,293.231,302.584,304.351,271.111,288.642,347.258,354.38,353.285,349.207,345.064,344.356,345.201,349.927,354.935,359.65,181.527,352.865
196.368,195.679,190.289,189.373,317.503,224.202,221.786,229.574,238.136,237.66,198.616,223.698,235.93,249.594,295.296,312.8,316.768,237.958,221.556,228.942,328.729,198.834,186.108,185.8,180.288,355.17,351.292,348.418,351.683,356.592,355.614,354.914,351.179
207.331,194.59,196.6,238.258,216.791,222.481,228.979,230.89,240.979,254.654,186.635,226.869,282.971,308.964,195.537,266.275,212.014,339.758,277.461,196.335,195.537,199.165,196.318,192.652,189.111,358.645,355.24,354.196,355.193,349.914,352.691,345.267,350.63
212.162,262.064,248.774,220.86,230.244,229.815,220.739,250.462,268.243,212.009,349.396,296.357,319.677,346.615,196.964,203.664,342.357,225.034,233.474,248.615,200.471,199.474,195.89,193.395,190.723,186.615,357.304,351.824,348.208,342.442,348.09,341.604,337.946
262.397,227.219,227.309,228.856,224.987,249.265,260.823,201.827,219.344,334.693,229.237,357.726,184.103,348.254,187.262,213.895,210.494,225.013,247.516,239.386,215.327,196.041,196.018,191.357,187.041,186.138,185.954,180.789,347.368,343.574,342.101,336.808,334.879
229.236,226.406,217.231,212.623,237.931,287.457,240.999,333.495,309.254,249.283,204.815,205.831,194.664,213.975,198.794,245.448,272.829,243.132,265.347,248.226,224.16,209.741,192.862,194.025,186.84,182.777,181.714,358.918,356.223,347.377,339.805,332.444,329.282
224.976,190.979,358.467,329.815,334.032,339.287,331.9,282.349,255.534,227.578,217.677,205.084,209.74,205.603,236.633,272.409,252.546,238.898,238.165,236.836,224.207,218.037,211.073,201.794,193.197,191.799,182.777,356.391,351.82,348.418,339.174,328.977,324.438
290.235,302.994,275.291,239.24,290.959,266.369,236.716,260.075,237.611,229.647,226.677,223.288,229.864,239.969,264.325,254.294,248.223,240.82,241.027,237.432,229.604,216.742,213.524,207.091,201.795,193.834,190.576,184.44,354.185,347.056,336.623,327.046,319.15
269.142,267.051,246.511,261.213,264.052,257.633,255.995,248.22,244.656,231.908,224.366,232.255,247.758,253.507,242.859,240.928,244.187,244.249,235.713,236.236,231.444,222.999,214.025,208.239,203.927,197.82,192.818,186.559,359.47,350.562,346.828,340.393,331.934
255.239,265.638,241.922,241.074,252.689,257.089,251.338,245.892,246.777,235.176,235.966,249.383,240.928,250.715,249.009,246.507,247.297,248.039,247.519,244.187,235.986,228.063,221.217,212.095,210.478,203.573,198.845,190.874,185.775,358.606,351.562,347.414,345.184
242.145,247.758,246.327,246.327,244.819,235.633,256.707,240.492,240.93,239.714,241.283,240.042,236.487,235.019,244.814,247.873,252.524,251.103,248.216,244.527,240.744,234.603,228.063,218.972,213.991,207.793,203.573,196.38,189.828,185.359,180.275,357.569,350.874
249.911,245.759,253.178,243.31,236.772,245.081,245.281,236.487,240.067,232.233,226.144,236.019,238.263,250.082,248.693,253.534,249.931,251.972,252.288,248.039,242.132,239.399,230.051,225.645,220.636,214.452,207.878,204.29,198.907,195.38,187.722,182.161,356.442
255.049,251.683,243.777,241.204,248.063,242.953,235.776,230.795,234.221,230.616,239.093,245.109,250.082,256.384,250.082,250.243,245.643,234.187,240.37,237.338,240.93,238.948,238.428,231.456,225.691,220.95,214.54,207.131,204.992,200.509,193.007,188.703,181.438
240.492,246.338,249.298,246.437,243.708,236.681,232.774,230.795,232.94,235.803,244.086,254.239,252.787,260.074,259.877,249.495,241.714,238.787,239.37,232.627,241.236,239.098,234.72,234.858,230.537,229.371,223.471,220.529,218.037,210.148,202.923,199.113,194.388
251.934,242.569,243.699,240.067,237.758,233.568,234.689,231.434,234.408,242.475,245.803,243.319,251.677,259.718,254.221,240.159,245.281,245.22,245.571,244.086,254.437,243.708,244.691,233.986,231.621,229.371,228.075,228.249,225.807,222.608,214.886,207.87,199.64
246.178,249.114,244.73,241.236,240.267,240.267,237.29,232.388,232.5,231.149,239.782,243.295,253.081,257.269,249.792,239.279,245.281,242.901,246.542,240.042,244.427,231.707,233.369,232.748,233.505,234.651,234.524,234.247,225.009,225.908,216.676,208.945,203.039
235.517,249.944,243.683,238.826,238.193,242.176,237.833,232.388,227.778,226.36,230.16,236.51,250.434,255.986,246.28,248.216,243.315,242.036,250.306,248.218,249.753,241.204,243.326,240.159,231.456,236.22,234.247,232.589,227.708,227.708,214.992,211.575,205.552
241.357,244.962,241.714,240.773,239.493,235.776,235.747,233.741,228.272,229.484,225.807,223.179,253.786,250.761,252.373,251.352,245.892,246.777,247.873,249.502,253.367,254.423,255.109,238.36,235.021,231.657,236.206,238.69,232.78,228.912,228.212,222.833,208.805
245.995,244.527,240.042,236.24,232.717,233.445,234.72,231.456,229.263,231.126,228.55,225.009,248.807,246.607,247.373,247.804,251.322,250.115,255.988,263.128,262.996,253.507,246.204,239.782,239.307,242.145,239.341,228.912,227.889,222.39,220.01,220.214,210.856
247.621,245.721,242.919,238.111,237.518,231.149,227.164,226.542,239.12,225.908,223.288,232.182,229.236,231.855,237.773,238.275,236.836,246.243,245.694,253.972,257.459,257.807,250.606,245.219,243.792,238.928,231.977,231.287,230.661,226.898,229.647,222.833,219.872
255.248,250.873,245.721,235.471,237.902,234.4,227.65,229.908,237.773,236.836,222.608,222.39,229.236,224.135,248.927,233.318,234.69,240.127,244.706,250.173,258.45,248.85,247.051,240.527,237.902,239.111,239.532,241.045,240.638,243.827,237.884,242.145,225.01
242.132,256.217,244.133,238.939,236.772,232.327,227.164,222.901,230.439,228.892,223.385,222.793,239.532,229.502,238.915,244.323,262.684,255.629,244.521,252.758,236.51,249.277,251.375,245.081,241.027,246.774,238.729,240.573,243.809,242.754,247.273,234.818,225.938
