13.623,14.5324,16.3651,13.4346,13.5306,11.41,12.7016,9.80026,7.91764,7.92199,19.3105,23.2031,25.1532,23.1579,19.3142,16.6915,17.909,15.7379,13.873,11.2893,8.55518,5.84442,2.0317,2.23496,4.71438,7.76318,10.4768,13.6401,16.5828,17.6517,16.1363,12.6111,3.02109,
13.4825,15.6719,14.5595,11.9953,12.7931,10.6473,12.0908,10.1935,5.57983,17.392,23.0526,26.6482,28.2462,21.1998,19.308,16.2093,12.9461,11.9181,13.0574,11.3063,9.1477,6.78842,2.54536,1.23732,4.41257,7.38319,9.8554,12.7883,14.7075,16.0162,17.1308,13.0052,14.4615,
14.2365,10.8976,13.3399,12.0762,14.3055,11.6718,11.2196,11.7491,14.7957,18.3937,25.495,27.6555,25.9267,23.2666,19.4036,16.3519,13.1848,11.1906,8.83898,10.2657,8.46388,5.18048,1.7023,2.19065,4.80342,7.08397,9.24389,12.0841,14.5289,15.9469,16.4547,16.834,13.3824,
13.1249,12.7006,13.1982,11.7211,13.5695,9.59845,12.1748,11.591,12.8533,23.6819,26.3784,25.2252,24.0172,21.5754,19.2669,16.0285,13.254,10.6157,10.5109,8.09279,5.04943,1.92216,2.00769,2.91709,4.82799,7.50358,9.91177,12.4127,14.8494,15.801,18.2789,20.1883,8.04407,
12.6586,12.8695,12.8786,11.6351,11.8778,10.4852,9.12705,9.97441,21.3576,26.3942,27.3568,24.108,21.5499,19.9166,17.1126,15.2054,13.4949,11.2147,9.85132,8.91545,5.06217,4.98799,4.25679,3.72458,6.02817,8.20339,10.9135,13.3788,15.0711,16.8133,19.1476,19.3152,19.9549,
11.706,12.3379,11.2565,9.86,8.02948,10.2441,9.68309,17.3673,23.0838,24.8793,23.5022,20.6393,20.4757,17.9577,15.8737,14.2241,12.1335,10.37,8.7876,7.27115,7.49776,7.43999,7.15218,5.84651,6.807,8.71407,11.4477,14.1038,15.7608,17.9333,19.255,19.6561,15.3976,
12.8922,11.1292,10.9176,7.43863,9.02316,8.62658,11.528,18.3006,20.4111,20.3215,19.6757,18.5642,18.0792,15.8691,14.6555,12.5077,10.574,8.84622,7.9282,5.82066,6.55388,6.94123,8.73463,9.72355,8.83896,10.0819,12.4127,14.5658,16.7464,19.2069,20.2212,21.5148,23.9281,
11.1891,9.0766,7.83184,6.6049,8.95137,8.08975,11.3404,16.268,17.6832,18.6804,17.1496,17.3371,15.9988,14.7331,14.1534,11.7236,8.96284,7.35124,5.59129,3.99037,4.62442,6.15377,7.55695,9.27515,11.129,12.2237,12.9959,15.6383,18.0209,19.1476,21.6243,23.5216,26.3776,
9.51188,8.60552,6.97455,7.14367,4.09034,10.4556,18.3085,17.8753,16.7214,15.5174,16.832,16.8519,15.2767,15.1318,12.7295,9.17398,6.12139,4.45639,2.65865,1.44917,1.23732,5.17705,7.41714,8.41881,10.8958,13.3812,14.0685,15.0387,18.5172,19.9946,21.9254,24.701,26.0302,
10.6953,8.73662,4.50271,7.07219,6.75267,17.2691,16.4243,15.8976,15.1915,15.413,16.8927,15.3683,15.4016,12.4636,11.9781,9.36759,5.18496,5.59129,0.790444,1.28402,3.11923,6.26907,7.67225,9.42008,11.3719,13.889,15.195,17.3793,20.0937,20.4401,23.5042,28.5389,30.5655,
8.47889,5.46806,1.44917,16.1381,13.1328,13.7177,16.916,15.6125,15.1409,15.8629,16.0099,15.1731,13.1288,10.8918,10.2922,8.91568,8.1154,4.74,3.37473,3.59555,5.94105,7.85733,9.97374,10.9689,12.7399,15.1051,17.4477,19.0136,20.3842,25.0596,24.3687,28.138,30.302,
9.80041,15.3624,14.8027,12.9635,11.0855,15.1344,16.8037,15.1448,14.2325,14.5325,14.8999,11.5209,10.3954,10.3954,9.54775,7.89745,7.16928,6.00005,5.96238,7.24276,8.23345,9.74771,11.3038,12.4698,13.811,15.3395,17.4436,18.6544,20.1883,22.7585,26.3399,28.4022,27.6329,
