180.163,186.456,188.655,180.829,194.154,353.62,354.429,352.839,353.62,347.059,341.902,342.355,337.779,336.843,330.17,323.502,309.398,291.129,270.461,249.679,227.648,212.824,201.546,199.529,197.371,194.342,190.048,186.487,359.357,354.256,349.975,347.481,345.848,
199.127,184.132,184.757,184.563,194.774,345.491,346.915,347.886,347.136,340.358,340.215,337.726,328.471,317.055,304.976,309.082,302.249,286.348,263.503,242.332,231.221,219.104,211.162,204.118,199.373,194.723,191.824,188.869,185.645,359.45,354.316,351.017,346.349,
188.472,348.863,187.161,188.183,354.456,352.839,340.419,338.014,330.698,336.073,330.182,327.697,318.705,307.596,299.244,294.177,290.148,276.516,265.359,239.771,232.649,224.453,215.618,211.423,206.343,200.406,195.466,193.171,188.717,182.36,357.722,354.481,347.481,
184.27,352.245,183.426,182.679,352.291,340.291,332.042,327.119,316.053,312.262,308.498,310.89,314.164,304.879,302.065,291.404,278.924,262.375,254.375,244.835,242.249,232.59,223.919,218.697,213.415,207.945,200.421,196.116,191.74,184.312,359.45,356.027,348.266,
359.907,351.205,359.885,352.636,338.652,327.212,320.311,314.134,306.234,312.722,300.626,294.463,292.577,282.175,287.316,281.53,267.939,258.23,252.844,250.897,244.446,238.016,229.314,224.065,218.018,212.699,205.796,199.353,192.932,187.772,181.876,356.991,352.466,
353.154,347.443,344.284,347.99,329.12,320.737,309.97,311.235,321.985,308.814,293.853,285.123,282.309,277.936,280.949,272.13,264.963,259.227,257.94,250.93,245.551,240.247,231.012,222.483,218.14,212.863,206.964,200.864,196.026,190.211,183.269,358.782,354.502,
345.946,331.908,331.794,323.267,320.65,315.962,311.586,301.395,314.134,302.306,290.409,286.53,289.772,280.648,271.087,268.288,263.12,261.184,257.267,252.376,242.21,238.013,232.516,226.805,220.045,214.784,209.697,205.487,199.495,194.698,186.954,180.683,355.586,
336.097,318.671,315.212,311.418,320.334,313.256,302.969,295.796,295.385,293.711,292.409,293.008,288.636,280.768,273.612,266.583,260.16,252.468,250.395,250.005,247.206,238.57,233.306,228.285,221.977,217.15,210.621,207.261,202.519,197.484,190.081,184.002,357.436,
323.549,318.995,318.995,304.839,305.424,306.359,305.169,299.212,285.619,286.425,292.577,281.328,274.243,273.612,265.874,257.761,256.579,256.439,250.083,246.434,246.333,238.013,232.233,228.84,223.073,217.708,212.28,208.189,204.274,200.421,193.285,186.408,180.779,
306.777,303.438,298.363,302.33,316.087,311.42,305.703,294.618,286.71,279.075,272.242,277.484,272.89,264.405,264.405,259.675,253.267,250.717,250.96,247.125,241.32,239.521,233.802,227.842,222.574,216.434,212.28,208.841,206.058,203.58,198.304,193.941,185.355,
286.063,293.479,283.107,308.424,306.811,302.259,293.253,293.526,282.797,274.154,268.344,271.284,264.425,265.228,259.817,257.584,252.001,246.786,246.903,244.735,241.454,237.21,232.667,229.662,224.627,217.762,213.415,208.025,205.684,203.619,198.551,189.115,180.07,
286.364,281.834,284.872,294.463,298.691,295.511,289.772,279.191,270.235,273.885,262.767,261.698,267.489,271.177,262.442,249.936,252.797,247.809,245.081,242.519,238.102,238.531,232.316,229.404,224.027,219.453,216.238,210.971,207.784,201.937,194.622,185.29,356.881,
278.819,281.952,277.706,299.418,297.071,290.143,279.363,275.064,274.243,272.5,263.34,254.8,257.933,256.96,258.567,251.758,253.43,247.206,246.892,241.27,238.806,234.738,231.798,227.743,226.996,222.041,215.395,208.852,205.495,200.698,193.423,191.009,187.396,
280.344,279.519,282.406,297.572,291.656,280.044,270.2,265.811,265.995,272.983,272.72,254.863,251.516,254.144,254.8,254.587,251.51,248.736,249.626,242.6,237.594,233.489,230.778,228.201,227.039,223.3,216.489,209.797,206.731,201.949,197.927,190.13,183.603,
274.53,278.598,284.007,286.008,284.411,275.732,269.315,271.039,262.969,255.575,257.761,263.779,254.422,248.239,253.808,252.211,251.75,248.535,248.241,243.622,239.761,234.738,228.687,229.755,227.039,223.262,216.867,212.424,206.282,204.871,199.871,197.896,185.594,
277.013,281.002,283.177,281.496,278.194,278.86,268.344,267.673,260.05,263.089,257.142,261.013,260.6,249.034,244.783,244.621,248.512,251.036,248.107,243.979,236.93,237.354,236.704,236.038,225.727,225.861,221.832,215.5,211.738,205.746,199.594,195.004,192.41,
245.939,290.261,281.811,274.599,272.983,270.995,270.184,271.937,275.735,264.405,261.952,257.984,261.32,267.225,254.663,248.492,248.239,247.68,248.883,243.282,238.486,240.906,239.203,235.19,226.996,229.314,227.871,219.628,210.491,208.94,203.091,198.965,199.001,
