238.555,255.229,254.279,249.627,255.174,245.801,212.17,214.478,224.482,226.968,202.827,184.103,351.015,351.451,355.55,344.664,335.839,336.171,333.845,342.246,346.586,345.142,330.102,342.067,336.192,330.295,331.109,330.278,336.849,331.349,319.837,323.555,314.736,
246.361,261.756,266.892,261.557,259.883,257.815,214.009,219.762,208.145,221.933,201.539,196.328,359.917,359.89,184.209,186.742,181.971,344.427,342.491,338.349,344.331,347.246,348.057,338.912,347.818,341.121,338.551,337.863,332.625,335.024,323.606,324.827,321.768,
255.925,268.404,272.872,259.275,267.811,248.956,248.065,219.616,223.392,217.261,200.55,189.524,185.287,185.894,187.072,190.126,199.185,200.106,207.562,359.772,337.789,334.532,333.117,193.913,357.587,350.46,345.022,348.598,341.642,337.768,342.971,341.632,343.294,
257.98,277.421,262.331,262.557,268.719,259.426,246.164,236.616,216.996,213.527,188.92,185.989,186.292,186.357,189.313,199.327,192.528,211.507,221.798,223.277,202.141,336.394,278.693,229.786,186.264,354.738,357.426,353.445,347.879,348.619,348.629,349.717,351.607,
264.218,274.061,265.402,267.308,267.363,263.014,240.934,235.504,216.946,202.65,191.7,188.014,185.715,187.594,190.498,191.833,199.821,214.034,219.579,240.175,269.316,304.92,307.857,195.777,196.793,358.588,355.106,353.92,354.605,353.501,350.628,352.168,354.527,
276.856,281.072,278.38,281.012,276.518,262.848,230.686,225.331,204.789,196.355,190.022,187.327,181.246,187.645,190.435,185.718,202.156,209.217,227.895,243.721,267.681,298.8,317.642,341.004,352.138,355.471,352.889,354.233,356.613,357.801,353.601,356.576,351.988,
293.023,296.94,294.666,294.615,285.224,237.168,223.79,215.589,197.194,193.717,187.687,183.626,183.724,182.485,182.691,185.386,186.375,204.041,221.998,252.386,275.854,303.462,309.264,313.906,334.201,339.055,353.445,355.376,355.98,355.042,353.908,352.321,344.189,
302.513,309.481,314.898,302.865,271.168,225.71,205.146,196.337,191.76,187.348,185.555,183.079,187.709,186.47,359.835,359.801,190.674,200.98,202.57,231.386,278.312,308.458,322.734,332.151,335.722,341.657,350.495,352.112,353.938,350.628,350.406,348.178,336.762,
329.562,348.877,316.297,281.281,269.153,238.866,189.805,185.329,187.374,187.949,181.516,183.167,188.075,181.686,184.195,350.598,195.735,185.733,200.501,208.351,338.912,346.892,347.067,346.935,347.334,340.004,341.019,348.979,348.777,348.907,344.026,338.758,335.848,
353.697,353.882,294.726,228.598,248.36,196.203,185.801,184.235,185.352,184.369,354.91,359.848,356.23,357.578,357.48,187.2,220.407,202.57,357.042,307.936,203.739,208.139,193.121,181.726,182.655,353.135,346.28,347.212,347.547,346.364,345.737,339.135,338.143,
185.209,322.073,208.351,194.681,194.828,184.91,354.09,180.742,182.605,358.097,352.002,348.764,350.231,350.799,331.567,338.969,354.557,350.654,342.537,242.856,207.178,214.182,209.428,202.352,194.545,186.621,357.74,353.519,347.028,350.607,342.695,343.013,336.948,
350.248,205.112,199.996,196.141,187.344,358.005,350.707,357.087,353.956,352.151,341.785,342.614,333.383,333.383,337.294,323.862,321.994,305.242,279.971,250.905,225.498,215.275,211.299,204.36,201.864,195.78,189.758,358.633,349.717,348.401,347.3,344.706,338.418,
