12.8906,15.979,12.4494,18.0737,18.3903,13.4445,11.6014,11.6997,14.4767,18.1754,19.0404,19.1305,18.0717,14.5875,12.8924,10.9267,8.39564,8.62626,6.79499,3.65991,0.256718,2.36176,3.75529,5.38272,6.59197,8.88399,12.1359,13.2208,14.8084,16.4295,13.3248,14.5117,3.81229,
14.7213,14.2569,11.8098,14.6175,15.0212,13.2364,10.1906,8.74058,8.3294,12.4007,15.6772,16.7991,14.699,14.0741,14.9306,10.5051,7.55317,7.90039,7.25461,5.28443,2.20538,0.828926,3.23001,5.21456,7.0169,8.20321,9.78398,13.2077,14.1904,15.5837,16.0406,16.4363,0.736283,
14.1058,14.2318,11.2982,11.5863,11.6247,10.3228,8.20313,9.05055,16.1598,19.6198,21.819,17.2178,16.4611,12.6104,12.3215,9.72156,9.6695,9.01177,5.81655,4.41001,2.37447,2.47219,3.54053,5.69782,7.41422,8.6881,10.1661,12.1647,14.2773,15.511,17.1915,19.1973,2.0927,
14.3432,12.9633,14.0082,11.4734,10.3783,11.4239,16,16.387,17.4789,21.1902,22.3398,20.3616,17.1967,14.8556,13.0892,11.3638,9.7383,9.59547,7.12042,2.74879,2.96259,2.90411,4.18805,5.30664,7.38773,8.09423,9.92659,12.0871,14.2556,16.5983,17.2692,16.148,2.45369,
13.7121,14.1025,15.6071,11.0133,12.9707,11.7246,16.1839,19.9784,22.1146,23.1488,21.1123,21.5975,18.4621,15.6776,12.4642,10.9198,10.201,8.90991,9.20348,8.01419,7.30268,7.47131,6.60911,6.66144,6.93268,9.32296,11.5731,12.8436,15.0091,17.1542,18.1673,18.1673,5.42957,
12.1975,12.6406,12.8722,10.9807,10.548,8.01512,17.4485,24.1487,23.4168,23.2697,21.5637,19.3783,17.9989,14.9991,12.9269,11.2674,9.94969,8.37192,7.79236,8.06368,8.3938,9.85562,10.1348,9.50042,10.2527,9.35606,11.9258,14.3215,16.1201,17.4047,16.1658,18.3589,9.19806,
10.9416,9.55749,13.8545,11.849,7.80007,19.6869,24.5092,22.6187,22.5823,21.3329,19.4519,16.9752,14.5191,12.6871,11.8519,10.1591,8.97072,7.23645,5.72635,6.07593,7.15947,8.1939,9.07099,10.1869,11.5862,12.8325,12.7724,16.5121,17.0325,16.9793,17.8148,16.4526,18.4451,
10.5302,12.1578,12.1867,11.5951,19.6431,27.2197,23.5523,22.8248,20.3544,18.4196,16.5762,15.1294,12.8527,12.1477,10.6541,9.46401,7.77396,6.37156,4.28871,3.5154,4.93581,6.91803,8.94489,10.3008,11.0514,12.1359,14.2178,16.1414,18.3139,18.7398,19.2658,19.3884,24.8902,
9.47592,10.7809,13.8094,12.3285,19.6992,23.2361,21.8119,19.8862,17.9207,17.9158,14.7684,13.822,13.5652,12.09,10.6409,8.3294,5.28395,3.24791,2.45104,0.649849,2.22588,5.30379,8.13473,9.66984,11.2054,12.674,14.1951,16.3903,17.6986,18.4277,20.2834,22.2234,26.5778,
10.1428,10.7868,10.9481,11.1333,17.4028,20.7069,19.8644,18.1763,17.5417,14.7623,14.5909,13.5474,13.0593,11.6655,9.72467,6.68527,1.79148,5.09429,1.4753,1.88127,4.83502,7.17506,9.34623,11.3337,12.4753,14.6488,16.3484,16.7271,18.0763,19.7935,23.7921,28.9978,31.2363,
8.23405,10.1834,7.54862,18.4851,19.4991,18.4049,17.703,15.9751,15.6795,14.0018,12.8997,14.4417,13.7626,12.0923,12.4681,8.09031,8.80821,4.5538,1.70479,3.32946,6.14622,8.67216,10.6892,12.0888,14.0159,16.1886,17.6172,19.5017,20.5635,22.8771,25.3174,27.7932,31.7152,
